IMG Genome ID 	Culture Collection	Genome Name	Domain	Phylum	Class	Order	Family	Genome Size (bp)	Gene Count	CDS Count	% Coding Bases	% G+C	No. of Scaffolds	Check M Completeness (%)	Gap (%)	N/L50	N/L90	CDS in KEGG	% CDS in KEGG	CDS in COG	% CDS in COG	CDS in Pfam	% CDS in Pfam	GenBank ID/Accession
2545555877	ATCC	Rhizobium selenitireducens ATCC BAA-1503	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	4976687	4780	4714	88.27	63.49	29	98.72	0.035	4/500 KB	13/125 KB	1469	31.16	3586	76.07	4107	87.12	JAEG00000000
2546825523	ATCC	Shewanella waksmanii ATCC BAA-643	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	4973311	4519	4429	87.23	45.23	83	99.53	0.042	15/102 KB	48/32 KB	1201	27.12	2885	65.14	3696	83.45	JAEH00000000
2545555831	ATCC	Mesoplasma chauliocola ATCC 49578	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	843889	782	742	92.66	26.81	18	99.62	0.177	2/230 KB	6/51 KB	283	38.14	500	67.39	573	77.22	JAEI00000000
2540341191	DSMZ	Butyricimonas virosa DSM 23226	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	4719827	3997	3931	91.12	42.28	69	99.46	0.043	11/119 KB	37/43 KB	718	18.27	1891	48.10	3099	78.83	JAEW00000000
2541046937	DSMZ	Desulfocurvus vexinensis DSM 17965	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3632731	3372	3301	88.54	69.66	58	99.41	0.099	5/177 KB	22/30 KB	983	29.78	2115	64.07	2682	81.25	JAEX00000000
2515154189	DSMZ	Burkholderia nodosa DSM 21604	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	9629924	8863	8777	86.35	64.07	114	100	0.045	15/195 KB	52/51 KB	2474	28.19	6171	70.31	7359	83.84	JAFA00000000
2515154032	DSMZ	Amycolatopsis taiwanensis DSM 45107	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	8777509	8504	8409	88.07	68.41	73	100	0.196	13/253 KB	40/72 KB	1671	19.87	4945	58.81	6474	76.99	JAFB00000000
2516143004	DSMZ	Desulfonatronum lacustre Z-7951, DSM 10312	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfonatronaceae	3761451	3460	3393	89.48	59.32	1	99.38	0.009	1/3761 KB	1/3761 KB	1019	30.03	2198	64.78	2801	82.55	JAFE00000000
2546826730	DSMZ	Thermacetogenium phaeum DSM 12270	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	2923131	2944	2852	84.91	53.18	3	98.52	1.386	1/2921 KB	1/2921 KB	853	29.91	1776	62.27	2322	81.42	JAFF00000000
2510065083	DSMZ	Patulibacter minatonensis KV-614, DSM 18081	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	5521908	5104	5053	89.62	74.03	1	98.28	0.134	1/5522 KB	1/5522 KB	1146	22.68	2965	58.68	3743	74.07	JAFH00000000
2545824542	ATCC	Acholeplasma granularum ATCC 19168	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	1453539	1398	1348	92.77	29.4	14	98.65	0	4/151 KB	9/71 KB	450	33.38	939	69.66	1100	81.60	JAFR00000000
2541046957	DSMZ	Aminiphilus circumscriptus DSM 16581	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	3223212	2865	2800	87.66	60.41	7	100	0	2/1023 KB	3/678 KB	955	34.11	2012	71.86	2369	84.61	JAFY00000000
2541046969	DSMZ	Aminobacterium mobile DSM 12262	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	2105968	2031	1973	92.66	43.76	5	100	0	1/1378 KB	3/174 KB	732	37.10	1541	78.10	1732	87.79	JAFZ00000000
2540341239	DSMZ	Caldicoprobacter oshimai DSM 21659	Bacteria	Firmicutes	Clostridia	Clostridiales	Caldicoprobacteraceae	2726953	2616	2548	84.11	44.79	7	96.75	0	2/1053 KB	3/397 KB	740	29.04	1685	66.13	2088	81.95	JAGB00000000
2546825536	ATCC	Atopobacter phocae ATCC BAA-285	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	1668359	1658	1606	88.71	34.61	83	98.36	0	17/32 KB	49/11 KB	534	33.25	1187	73.91	1390	86.55	JAGN00000000
2547132470	ATCC	Carnimonas nigrificans ATCC BAA-78	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	2726123	2500	2432	85.69	56.2	18	99.09	0	3/325 KB	9/89 KB	977	40.17	1956	80.43	2140	87.99	JAGO00000000
2545824514	ATCC	Entomoplasma somnilux ATCC 49194	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	864731	768	730	92.58	27.96	4	99.62	0	1/615 KB	2/204 KB	298	40.82	498	68.22	578	79.18	JAGV00000000
2540341224	ATCC	Entomoplasma luminosum ATCC 49195	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Entomoplasmataceae	1022566	943	905	90.56	29.81	41	99.62	0	6/64 KB	17/16 KB	315	34.81	507	56.02	618	68.29	JAGW00000000
2545555867	ATCC	Leptospira licerasiae ATCC BAA-1110	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	4209996	3914	3865	92.14	41.13	25	98.82	0	3/584 KB	10/103 KB	894	23.13	2101	54.36	2768	71.62	JAGX00000000
2545555861	ATCC	Bartonella doshiae ATCC 700133	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	1765051	1617	1565	81.50	37.87	39	100	0	6/117 KB	16/28 KB	584	37.32	1086	69.39	1263	80.70	JAGY00000000
2545555864	ATCC	Mycobacterium genavense ATCC 51234	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	4936071	5437	5370	88.53	66.92	25	99.28	0	4/465 KB	14/102 KB	1276	23.76	2567	47.80	4046	75.34	JAGZ00000000
2545824614	ATCC	Mycoplasma cricetuli ATCC 35279	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	847750	758	720	90.97	23.99	45	99.62	0	6/51 KB	20/9 KB	278	38.61	447	62.08	507	70.42	JAHB00000000
2524614541	DSMZ	Sulfurospirillum arcachonense DSM 9755	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	2656384	2715	2672	94.21	30.39	42	99.62	0	7/141 KB	19/55 KB	939	35.14	1823	68.23	2232	83.53	JFBL00000000
2510065052	DSMZ	Cloacibacillus evryensis 158, DSM 19522	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	3488464	3142	3072	89.01	55.95	1	100	0.003	1/3488 KB	1/3488 KB	985	32.06	2203	71.71	2618	85.22	JFBR00000000
2510065084	DSMZ	Cryptosporangium arvum YU 629-21, DSM 44712	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Cryptosporangiaceae	9195993	8650	8571	91.62	71.69	1	100	0.004	1/9196 KB	1/9196 KB	1745	20.36	5322	62.09	6867	80.12	JFBT00000000
2524614649	DSMZ	Sphingomonas jaspsi DSM 18422	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	2548011	2646	2593	93.56	64.69	1	100	0.006	1/2548 KB	1/2548 KB	804	31.01	1741	67.14	2079	80.18	JFBW00000000
2558860995	DSMZ	Sulfurihydrogenibium subterraneum DSM 15120	Bacteria	Aquificae	Aquificae	Aquificales	Hydrogenothermaceae	1610181	1732	1692	96.01	32.29	16	99.19	0.072	3/249 KB	8/46 KB	673	39.78	1231	72.75	1449	85.64	JHUV00000000
2558860994	DSMZ	Alkanindiges illinoisensis DSM 15370	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	3305253	3119	3054	86.55	46.29	12	100	0.029	1/1781 KB	5/177 KB	837	27.41	1966	64.37	2384	78.06	JHUX00000000
2558860993	DSMZ	Balneatrix alpica DSM 16621	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	3656100	3462	3380	91.21	54.35	15	99.57	0.094	3/561 KB	7/179 KB	1228	36.33	2716	80.36	3078	91.07	JHUZ00000000
2556921098	ATCC	Mycoplasma spumans ATCC 19526	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	840752	723	678	90.73	27.22	29	100	0.296	6/47 KB	16/20 KB	216	31.86	379	55.90	439	64.75	JHVF00000000
2556921094	DSMZ	Zymobacter palmae DSM 10491	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	2978563	2699	2632	83.18	56.01	50	95.19	0.151	9/117 KB	23/55 KB	954	36.25	1838	69.83	2141	81.34	JHVG00000000
2556921012	DSMZ	Halomonas halodenitrificans DSM 735	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	3466026	3256	3187	90.35	63.95	53	99.57	0.057	8/119 KB	24/48 KB	1123	35.24	2404	75.43	2803	87.95	JHVH00000000
2556921013	DSMZ	Meiothermus cerbereus DSM 11376	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	3034817	2983	2920	89.44	61.28	54	100	0.173	11/101 KB	28/36 KB	887	30.38	1988	68.08	2386	81.71	JHVI00000000
2556921010	DSMZ	Marinobacterium jannaschii DSM 6295	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	5179830	4781	4692	88.08	55.17	40	100	0.069	8/293 KB	21/67 KB	1368	29.16	3305	70.44	3977	84.76	JHVJ00000000
2556921007	DSMZ	Microvirgula aerodenitrificans DSM 15089	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	4039307	3824	3741	89.70	64.18	58	100	0.068	7/170 KB	25/40 KB	1276	34.11	2721	72.73	3208	85.75	JHVK00000000
2556921093	DSMZ	Clostridiisalibacter paucivorans DSM 22131	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	3252497	3232	3172	88.26	31.33	86	99.3	0.294	16/58 KB	50/24 KB	843	26.58	2015	63.52	2607	82.19	JHVL00000000
2556921014	DSMZ	Deefgea rivuli DSM 18356	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	3713920	3469	3384	87.94	49.01	24	99.57	0.037	4/391 KB	12/79 KB	1089	32.18	2377	70.24	2833	83.72	JHVM00000000
2556921039	DSMZ	Desulfitibacter alkalitolerans DSM 16504	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	4361351	4346	4249	88.04	39.02	24	98.81	0.458	4/299 KB	12/119 KB	1204	28.34	2586	60.86	3422	80.54	JHVU00000000
2558309108	ATCC	Helicobacter rodentium ATCC 700285	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	1812891	1849	1803	90.45	37.05	30	98.9	0	5/154 KB	12/55 KB	683	37.88	1164	64.56	1402	77.76	JHWC00000000
2558309106	ATCC	Roseomonas mucosa ATCC BAA-692	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	4864580	4509	4440	88.45	70.34	77	100	0.128	7/239 KB	26/39 KB	1405	31.64	3185	71.73	3761	84.71	JHWD00000000
2558309105	ATCC	Mycoplasma leonicaptivi ATCC 49890	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	901123	821	781	91.17	24.71	80	99.25	0.382	14/19 KB	48/6 KB	252	32.27	406	51.98	521	66.71	JHWE00000000
2558309107	ATCC	Legionella lansingensis ATCC 49751	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	2913095	2742	2684	89.97	40.61	59	99.71	0.05	11/87 KB	35/25 KB	805	29.99	1659	61.81	1994	74.29	JHWF00000000
2558309109	ATCC	Mycoplasma molare ATCC 27746	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	842941	744	703	93.06	24.82	24	100	0.247	4/69 KB	13/17 KB	251	35.70	447	63.58	522	74.25	JHWG00000000
2558309104	ATCC	Paracoccus yeei ATCC BAA-599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	4428895	4280	4216	90.16	67.45	70	99.55	0.039	8/200 KB	25/54 KB	1422	33.73	3043	72.18	3603	85.46	JHWH00000000
2556921630	ATCC	Acholeplasma equifetale ATCC 29724	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	1282372	1214	1168	92.38	29.64	26	98	0	3/125 KB	11/30 KB	383	32.79	788	67.47	955	81.76	JHXL00000000
2556921667	ATCC	Prevotella brevis ATCC 19188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3494592	2788	2731	91.35	48.69	33	99.63	0.064	7/171 KB	19/81 KB	684	25.05	1434	52.51	2113	77.37	JHXM00000000
2556921627	ATCC	Taylorella asinigenitalis ATCC 700933	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	1617863	1553	1507	94.02	39.15	51	100	0	4/115 KB	14/24 KB	615	40.81	1134	75.25	1308	86.79	JHXN00000000
2556921657	ATCC	Prolixibacter bellariivorans ATCC BAA-1284	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	5151245	4285	4220	88.13	44.2	21	100	0.009	5/449 KB	10/272 KB	984	23.32	2445	57.94	3342	79.19	JHXO00000000
2558309002	ATCC	Legionella sainthelensi ATCC 35248	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	4110191	3611	3550	86.49	36.96	63	100	0.038	12/148 KB	33/40 KB	895	25.21	1962	55.27	2529	71.24	JHXP00000000
2558860983	ATCC	Rhizobium undicola ATCC 700741	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	4133860	3765	3703	86.44	59.32	49	96.82	0.004	7/171 KB	22/56 KB	1311	35.40	2767	74.72	3163	85.42	JHXQ00000000
2556921658	ATCC	Vibrio cholerae ATCC 14035	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	4026422	3748	3624	87.79	47.47	63	100	0.066	7/209 KB	23/44 KB	1274	35.15	2774	76.55	3216	88.74	JHXR00000000
2556921631	ATCC	Mycoplasma felifaucium ATCC 43428	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	769986	718	671	92.00	28.25	38	100	0	7/44 KB	21/13 KB	238	35.47	401	59.76	466	69.45	JHXS00000000
2556921633	ATCC	Mycoplasma testudinis ATCC 43263	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	1325910	1142	1098	88.37	31.55	38	99	0	9/55 KB	24/16 KB	318	28.96	608	55.37	744	67.76	JHXT00000000
2556921632	ATCC	Mycoplasma elephantis ATCC 51980	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	769819	720	680	93.69	25.67	25	100	0	5/61 KB	14/22 KB	267	39.26	446	65.59	512	75.29	JHXU00000000
2556921666	ATCC	Crocinitomix catalasitica ATCC 23190	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	4622888	4128	4061	90.22	34.05	71	100	0.082	9/147 KB	31/51 KB	725	17.85	1899	46.76	2799	68.92	JHXV00000000
2558860159	ATCC	Acholeplasma modicum ATCC 29102	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	1221086	1174	1130	92.05	27.81	11	98.67	0	2/239 KB	5/98 KB	388	34.34	822	72.74	943	83.45	JHYB00000000
2558860982	ATCC	Legionella fairfieldensis ATCC 49588	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	2656591	2564	2506	88.57	39.57	57	98.25	0.187	10/90 KB	27/34 KB	782	31.21	1496	59.70	1892	75.50	JHYC00000000
2556921656	ATCC	Clostridium cellobioparum ATCC 15832	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	6132222	5220	5134	87.41	41.32	80	100	0.141	12/194 KB	36/49 KB	1512	29.45	3224	62.80	4244	82.66	JHYD00000000
2556921629	ATCC	Mycoplasma glycophilum ATCC 35277	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	898866	711	666	91.54	28.59	41	100	0	8/42 KB	23/12 KB	231	34.68	416	62.46	474	71.17	JHYE00000000
2558309003	ATCC	Alkaliphilus transvaalensis ATCC 700919	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	4024838	3800	3729	84.91	33.95	44	100	0.035	6/279 KB	14/130 KB	959	25.72	2310	61.95	3035	81.39	JHYF00000000
2556921625	ATCC	Acidocella facilis ATCC 35904	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	3403931	3263	3201	90.79	64.51	48	100	0	5/287 KB	17/42 KB	1127	35.21	2432	75.98	2804	87.60	JHYG00000000
2556921655	ATCC	Bacillus bogoriensis ATCC BAA-922	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	5002403	4950	4822	85.69	36.67	51	99.34	0.056	7/193 KB	25/53 KB	1334	27.66	3027	62.77	3863	80.11	JHYI00000000
2558309037	DSMZ	Legionella cherrii DSM 19213	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	3698679	3228	3177	87.71	38.85	14	100	0.017	2/791 KB	6/275 KB	907	28.55	1932	60.81	2368	74.54	JHYM00000000
2556921651	DSMZ	Legionella geestiana DSM 21217	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	2519840	2325	2279	91.37	51.07	55	98.21	0.172	10/77 KB	31/20 KB	740	32.47	1420	62.31	1734	76.09	JHYN00000000
2556921622	DSMZ	Terasakiella pusilla DSM 6293	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	4053560	4013	3949	91.58	50.02	85	100	0	12/131 KB	36/33 KB	1239	31.38	2731	69.16	3319	84.05	JHYO00000000
2558309103	DSMZ	Pseudothermotoga elfii DSM 9442	Bacteria	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	2156227	2153	2100	95.39	38.66	2	100	0.123	1/1229 KB	2/927 KB	723	34.43	1641	78.14	1849	88.05	JHYP00000000
2556921650	DSMZ	Thiothrix lacustris DSM 21227	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	3718676	3643	3586	92.76	51.29	50	99.6	0.13	11/121 KB	30/42 KB	1019	28.42	2256	62.91	2903	80.95	JHYQ00000000
2556921623	DSMZ	Thauera linaloolentis DSM 12138	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	4219934	3826	3752	91.00	66.6	46	100	0.019	7/193 KB	23/62 KB	1286	34.28	2867	76.41	3401	90.64	JHYR00000000
2558309000	DSMZ	Simplicispira psychrophila DSM 11588	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	3600773	3360	3295	90.77	61.47	38	99.73	0	6/204 KB	19/50 KB	1144	34.72	2400	72.84	2882	87.47	JHYS00000000
2558860976	DSMZ	Ruminococcus albus DSM 20455	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	4332295	4026	3957	86.52	43.56	120	99.32	0.134	18/81 KB	60/18 KB	737	18.63	1830	46.25	2683	67.80	JHYT00000000
2556921649	DSMZ	Pseudomonas fulva DSM 17717	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	4770636	4397	4278	89.72	61.71	48	100	0.094	8/178 KB	23/76 KB	1384	32.35	3162	73.91	3695	86.37	JHYU00000000
2556921620	DSMZ	Pseudomonas monteilii DSM 14164	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	6310792	6107	5953	89.48	61.49	86	99.87	0.005	10/204 KB	34/49 KB	1657	27.83	4007	67.31	4909	82.46	JHYV00000000
2556921653	DSMZ	Pseudomonas mosselii DSM 17497	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	6262860	5916	5763	89.58	63.95	56	99.92	0.091	9/242 KB	27/76 KB	1637	28.41	3960	68.71	4802	83.32	JHYW00000000
2556921648	DSMZ	Pseudomonas plecoglossicida DSM 15088	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	5349493	4976	4847	89.57	62.97	59	100	0.001	10/173 KB	31/58 KB	1539	31.75	3529	72.81	4221	87.08	JHYX00000000
2556921652	DSMZ	Halotalea alkalilenta DSM 17697	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	4467826	4104	4028	87.79	64.62	41	99.84	0.22	8/217 KB	21/85 KB	1435	35.63	3246	80.59	3617	89.80	JHYY00000000
2556921006	DSMZ	Cronobacter pulveris  DSM 19144	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	4712653	4465	4310	88.32	56.45	31	99.15	0.178	4/557 KB	12/88 KB	1517	35.20	3383	78.49	3966	92.02	JHYZ00000000
2556921009	DSMZ	Enterovibrio calviensis DSM 14347	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	5505240	4979	4864	86.81	47.41	29	100	0.107	4/461 KB	15/102 KB	1477	30.37	3530	72.57	4110	84.50	JHZA00000000
2556921601	DSMZ	Desulfobulbus elongatus DSM 2908	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	3961953	3565	3490	88.60	61.73	99	99.82	0.013	13/108 KB	42/29 KB	1043	29.89	2190	62.75	2820	80.80	JHZB00000000
2556921603	DSMZ	Maribacter antarcticus DSM 21422	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4853010	4301	4249	85.90	37.4	32	99.67	0.061	4/353 KB	15/101 KB	866	20.38	2186	51.45	3204	75.41	JHZC00000000
2556921673	DSMZ	Mannheimia granulomatis DSM 19156	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	2271305	2177	2105	90.72	39.78	10	99.66	0.084	1/1194 KB	5/133 KB	852	40.48	1745	82.90	1934	91.88	JHZD00000000
2558860163	DSMZ	Mycoplasma gallinarum DSM 19816	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	834674	708	667	93.78	26.3	13	100	0.141	3/197 KB	6/43 KB	235	35.23	420	62.97	494	74.06	JHZE00000000
2558309102	DSMZ	Oceanicola nanhaiensis DSM 18065	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	4659730	4548	4490	90.73	67.93	20	99.4	0	2/1424 KB	7/140 KB	1402	31.22	3329	74.14	3867	86.12	JHZF00000000
2556921011	DSMZ	Acinetobacter tandoii DSM 14970	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	4053859	4046	3947	87.18	39.97	88	99.73	0.011	8/151 KB	28/27 KB	1033	26.17	2489	63.06	3052	77.32	JHZG00000000
2556921621	DSMZ	Acinetobacter towneri DSM 14962	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	2854510	2826	2749	85.81	41.18	94	99.93	0	9/75 KB	36/16 KB	836	30.41	1823	66.32	2222	80.83	JHZH00000000
2556921654	DSMZ	Acinetobacter baylyi DSM 14961	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	3606029	3383	3300	88.19	40.27	28	100	0.064	5/297 KB	12/96 KB	1055	31.97	2431	73.67	2813	85.24	JHZI00000000
2556921113	DSMZ	Brackiella oedipodis DSM 13743	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	1922095	1730	1682	89.37	46.36	9	99.52	0.323	2/509 KB	4/193 KB	748	44.47	1393	82.82	1544	91.80	JHZJ00000000
2556921008	DSMZ	Afifella pfennigii DSM 17143	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	3872586	3787	3730	90.14	66.6	60	99.4	0	10/102 KB	34/29 KB	1314	35.23	2750	73.73	3263	87.48	JHZK00000000
2558309001	DSMZ	Campylobacter cuniculorum DSM 23162	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	1871412	1906	1855	89.29	31.19	44	99.88	0.153	6/85 KB	19/35 KB	715	38.54	1195	64.42	1411	76.06	JHZL00000000
2556921092	DSMZ	Brochothrix thermosphacta DSM 20171	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	2505204	2510	2439	85.82	36.31	30	99.45	0.08	5/142 KB	17/42 KB	820	33.62	1784	73.14	2092	85.77	JHZM00000000
2556921624	DSMZ	Campylobacter upsaliensis DSM 5365	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	1619052	1690	1641	95.07	34.96	43	99.69	0.003	6/118 KB	16/31 KB	686	41.80	1136	69.23	1358	82.75	JHZN00000000
2558309036	DSMZ	Clostridium viride DSM 6836	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	2415478	2385	2313	87.25	49.26	7	98.99	0.043	2/685 KB	4/303 KB	664	28.71	1459	63.08	1877	81.15	JHZO00000000
2556921602	DSMZ	Conchiformibius steedae DSM 2580	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	2148680	2135	2062	90.62	50.77	24	99.55	0.021	1/1188 KB	8/60 KB	689	33.41	1440	69.84	1663	80.65	JHZP00000000
2556921096	DSMZ	Arthrobacter sanguinis DSM 21259	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	2925008	2752	2690	91.62	61.9	27	99.26	0	6/189 KB	15/77 KB	835	31.04	1821	67.70	2205	81.97	JIAG00000000
2556921672	DSMZ	Corynebacterium pseudodiphtheriticum DSM 44287	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	2261008	2095	2038	90.47	55.29	13	99.67	0	3/280 KB	8/123 KB	671	32.92	1381	67.76	1636	80.27	JIAH00000000
2558860112	DSMZ	Pseudonocardia acaciae DSM 45401	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	9931328	9566	9486	92.09	72.27	94	99.47	0.003	5/506 KB	21/90 KB	2166	22.83	6377	67.23	7907	83.35	JIAI00000000
2556921045	DSMZ	Corynebacterium halotolerans YIM 70093, DSM 44683	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	3202499	2980	2914	88.47	68.37	26	99.67	0	4/301 KB	11/90 KB	848	29.10	1995	68.46	2401	82.40	JIAJ00000000
2556921618	DSMZ	Desulfovermiculus halophilus DSM 18834	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	3242094	2995	2937	85.43	56.81	71	99.11	0.015	8/106 KB	29/24 KB	886	30.17	1956	66.60	2437	82.98	JIAK00000000
2563366723	DSMZ	Psychrobacter phenylpyruvicus DSM 7000	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	3099946	2683	2622	83.32	41.67	107	99.89	0.001	12/83 KB	43/19 KB	844	32.19	1774	67.66	2160	82.38	JMKP00000000
